Unnamed: 0,sentiment,content
35289,1,stacyyuu mom actually
30101,1,got moommy somn special mother day
25920,1,wishwishwish search quot asos coupon quot google plenty choose
10853,0,oleg s can t test it my demo license expired yesterday
6702,0,hate sweetie bad day http tinyurl com lrdj
15878,0,cosmicgirlie car happy big big dent boot hoping theyre going write off crossing finger waiting
14521,0,corruptedangel god really really christ
35000,1,david kaufer before well mean instead iraq see beer talking freely
11831,1,lisamh concord amp irvine ca only that s
18792,0,dougreport read floyd article say private
34086,1,wookiestyle thanks wookie man test stuff you lol
38381,1,sid also unitechy
15591,0,japumpy need botox work lip going change name angelina jolie thought sad though racism
5905,0,felt one tooth without brace bracket got soooo hype
9283,0,fuming ebay purchase gone bad outta nothing show amp
15761,0,car broken
21570,1,anyone dreamwidth spare invite code lying around could please spare one pretty please
19264,1,paulie saw photo shirt he
25448,0,way school feeln rainy day all lot fun weekend
34714,1,justinbrighten happy birthday
15557,1,clwydian nah single person post tweet day hard cope android phone unable filter
11728,0,cont small child puppy cleche sarcasm annoying bcreative again that s harrd
33,1,feel strong contraction want go out http plurk com p wxidk
8744,0,feeling bad taylorshockley profile pic
9710,0,mandyyjirouxx today mtv allow u vote
91,1,freaking difficult get system wide spellchecker shit settle office suite one stupid unhelpful window
39472,1,tieraa place find home marilyn seria beach
2028,1,think finally reached point life need nasal hair trimmer
15346,0,rosie day today goal leav house b mom get hmmm maybe rosie day rescheduled for wed
17760,1,enithhernandez apologize trollcat crap misunderstood concept
17173,0,ebonyeeee didnt get text
14803,0,flossalini panasonic charger sorry
21753,1,bungeespin caww sound good hope right
7742,0,poynterjones join jealousy l
7178,0,scavengerlor lol clever extremely jealous amount follower
3354,1,benno subtly replacing quot penetration testing quot see it nobody s caught yet
275,0,seen muffin two whole day
7807,1,know going there check eztv office torrent
12559,0,listening hey zulu red n meth sux work right
217,1,juiceegapeach hungry fool ill probably never see krispy kreme again enjoy it closing
20128,1,davidarchie great day today david may write wonderful masterpiece
33098,1,guess twitter now
11122,0,miss boo
11202,0,angelofmusic can t toy story come june
11414,0,halestormrocks wish y all unfortunately able make it gotta work nd gig today
19522,1,absolutsilver hear sister here
26990,1,mzunyque thanks major chop
8030,0,feeling well today ugh cant go home
9992,1,alicias tonight idkkkk ughhh
10740,0,loryanyumul miss gonna irvine again liz reminiscing adventure
25304,1,http twitpic com jfkw afc oh yes
32671,1,any night like bird keeping awake
927,0,heavenlyriot girl confusing
17844,0,upset bout talk someone idk though
9183,0,victoryhawk darn bacon
17828,1,mr craig tried follow one ff recommendation quot have blocked following request user quot
34574,1,kaitgoesrawr got them read amp reply
12155,0,didnt get paid week roll tuesday
9015,0,want goto lonovala frenz wedding bt no transport arrngmnts wrkg
6705,1,nobody like feel low priority
22193,1,anxiously awaiting rocket lakers game yes finally got tix game amp yeahhhhh
26494,1,imagesandwords month put week s notice little week ago last day friday
4449,0,bird flew window parent house snapped poor neck gotta bury
2298,1,tsarnick yeah thumb last night sorry
787,1,delloutletuk gone
15742,1,sat pub pretty quiet far prob leave bit work
3489,1,good morning afternoon night all studying usual
5380,0,philiphotchkiss sorry see twitter user named tomclain
35622,1,boystown i ll leave eastwood hour
19957,1,eumiko uhhhh yeah tweet lot nowadays quite lazy so month always college
2282,0,mom left
17249,0,mad glee premiere till fall
12194,0,ottosdaughter sorry hear
7235,0,fun filled evening funeral home joy
16891,1,queenpenguin mean
27617,1,wossit look follower tweeps list fully populated
11612,1,entering twitter lurk mode time lock keyboard poured whiskey
3011,1,flypside good i must creat presentation english guy
10204,1,continuo tentando trocar background twitter over capacity
6113,1,frankiethesats beat understand
35583,1,working away now hopefully stay nice afternoon evening possible bbq weather
4572,1,janey la wanting sun today apparently la cooperating
31060,1,equivocality nah look better label top latin name access way need turn anything
37358,1,mokargas darn open source software security hole
21357,1,rebecca iscool gb drive mb gb free tb external storage permanently connected home
14775,0,itxi itx credit unfortunately
18726,0,stacyday yeah trimet say hr trip get home ish arrive everyone leaving
2647,1,http is gd iq microsoft released zune also europe hd u
3722,0,gfalcone ohhh ok thats upsetting sorry wasting time xx
7749,0,ugh soooo much work today trying make train game looking like hour sunday office
17428,1,agent nothing yet
10451,0,didnt get hug today
5363,0,retrobakery would agree bacon cupcake would rather drive shop instead office
342,1,lyin bed faaaaar early
4561,1,passed last night middle th quarter witness magic lose
23651,1,neridagill thank you look
21879,1,isla fisher hey u did u got reply
26408,0,lesnoyse b finished
8351,0,hate taking lily doc get shot make super sad
3647,0,early wanna go back sleeep
5516,0,life get soo dull sometimes u around x
3206,0,kevincl here going browse sa get bored
10623,1,aldenpolicar good day sir hungry
12933,1,ann aguirre going anywhere amp book finally get hre cool know wht butch look lk lol going mail tdy
26988,1,larrybenet dmed login detail twitter salvation system enjoy let know u think
36170,1,skiingfreak way short stack sway sway sway sway baby song
1503,1,whitespider quot toy quot advanced load carrying system low cost man outdoor shelter get wolverine glove
28989,1,got show early jackson s chillen lil shorty
9017,0,lonely day trizia baguio http plurk com p xapl
3941,1,soo bored lovley day outside nuttin
1058,0,finally accepting fact cute guy taken
326,0,empty trash mac one difficult thing ever done life picture gone
31017,1,saundrayee hey welcome twitter
31317,1,hide smile http robo to oneflipsta
18109,0,sux gabe told go afterparty id work can t go
4583,0,lmao come mad reply im like damn im missed damn follow friday lmao im still important missed
17845,0,tbake crap always forget
38097,1,givemestrength ha check high score today currently no slot
38721,1,haizzz hem cï¿½n ai t i n ï¿½y ï¿½i b ng quï¿½ bibi c nhï¿½ trï¿½i cï¿½y
18104,0,tummy kinda hurt
2542,1,badger probably yoot care grandad
35320,1,dawnofournight try not stranger
27356,1,going school actually tired today tho
14182,1,gots headache
301,0,can t believe metal gear solid song stolen disappointed http bit ly ykksu
32416,1,metodico quot organization itil forget people and fail quot preaching converted people http tr im kwua
35600,1,ohmeabby kimbeommie update
8729,0,gonna suck sober one tonight
9166,0,melissaha what kidding az landmark kinda news make sad
26535,1,full time tonight s game ashington whitley bay
32462,1,katyperry think honeymoon good life either honey moon joseph arthur
11070,0,yea baby im gonna miss much
32826,1,dili loool thats way thing are
21036,1,hellokittylei day like this
4755,1,watch amp wait amp tomorrow take anyone need dr w o take everyone else n s cheek amp ear red hair
33808,1,sunmaker yeah based e mail
21166,0,jenkellytisdale good luck haha loved character bring on win movie
12580,0,finally feel like nice summer day feeling sick
9384,1,finally home decides time work friday long weekend apparently client
33253,1,mum driving eric jt night
8494,1,back sudden wave melancholy take over miss shining emblem
11191,0,heeder s monday well absolutely plan weekend
18087,0,bored headache
418,0,wish parent put chinese school younger then much easier get job
23802,1,dcmjlive none moment used root adam issue quot feeling good quot version muse fan like moi
16399,1,taracherish guess wasnt meant be
6674,0,dang ldbf didnt give follow friday shot
21150,1,monicafrancesca vote want see gino drag please post picture
4436,0,think need new friend
35202,1,olmyt sure try n keep up p enjoy studying cya
7929,0,favorite spotter last tweet go phone
29214,1,joyofzen okay doing
7594,0,work
14589,1,terminator salvation myself
30469,0,thedebbyryan look like ninja tutle xo lol
14304,0,hollie spelt ie y made cry bgt tonight gxx
13899,0,stomach cramp sat bed hot water bottle hot milk amp toast feel like wi girl minus stomach cramp
10493,1,paid mo dedicated server godaddy would rather get slice slicehost using m sql
7703,0,ugh going skool
16017,0,grandparent cat may die love cat swear go
33158,1,think going go outside john cage moment music major rejoice
37785,1,laura diaz notice men kid store sat i heading church sing choir st amp nd service
22303,0,somuchmo aww miss u already def sum wknd lol
9436,0,klzmst too
33290,1,simplyshannon wanted say hello
11628,0,well rite gt headache
19636,0,dog died today year miss much
10426,1,year phil spector http bit ly zwd
38709,0,simple greeting unexpected people actually lighten mood ever happen you
26502,0,feeling pretty energized amp ready face day w only hour sleep hope last day
37893,1,still playin rock band woot woot
561,1,wearing glass give headache
16639,1,postponed abandoned
18228,0,emmaroo innerchild sarah like cooky sad feel sad guilty
7960,1,younglexholla ooohhh well could always borrow burn buddy lol
25536,1,robertholiday mmichelle missjo ladie g morning headed classroom now good one
36863,1,jigang pawing thru elle amp saw innit
587,0,ddlovato caan t iht earlier icant wait long ahar
7482,1,shower doctor s appointment
37586,1,http twitpic com wrk ashley tisdale love shade girl
24624,1,akavirtualpa thanks anita looking hosting look
32922,1,robcairns pleasure hear kelli new project followfriday
545,1,forever yours home cat right now
11144,1,time
34220,1,vautrin think end remembering poetry feeling behind something far important name
24625,1,davidarchie maybe take recorder around record new melody came yr head
16434,0,darn dont guitar tomorrow
10523,1,working close
7766,1,wish weather would make mind up also wish could hurry get new song myspace
3350,1,moodle intro training morning age since done that booking
20439,1,mcosare fil cool people like
22912,1,quot the complete black book quot arrived looking forward entertaining tv night dvd
28940,0,im feelin rite mood flor twitter dark
11117,1,frugalgaming cant get chat thing work
19177,0,survivorqueen can t shes taken key muh car
15436,0,ready weekend sad office tomorrow morning
